0.0
24.376489191353087
648.0;436.8927869321984;572.0;397.70045651758284;479.9205746058774
648.0;436.9205746058774;571.8292136560541;397.82921365605415;479.7192321986564
647.9336583342598;436.9086390501769;571.4537199929275;397.8014259823752;479.4572460979807
647.7102262256453;436.8326888694674;571.1457670598629;397.819605141085;479.293299879408
647.7350843166348;436.7834080167587;571.0;397.8542329401371;479.2836913644388
647.7220005882525;436.8542329401371;571.0;397.49580009004194;479.10096946479234
647.6329666791607;437.00000000000006;571.0;397.4821041889703;479.0
647.8927869321983;437.00000000000006;570.6556589225121;397.4668546129499;479.0
647.9336583342598;437.00000000000006;570.1577026155634;397.3909044322404;479.0
647.5462800070726;436.9336583342598;569.9205746058773;397.60985328321675;479.0
647.0913609498232;436.70398262263603;569.8014259823751;397.617104930451;479.0
647.0;436.74701987233544;569.6619025255216;397.4901081373508;479.0
647.0;437.00000000000006;569.2371280096862;397.649966969821;479.0
647.0;436.65565892251226;569.0000000000001;397.5609330607291;479.0
647.0;436.5366714921035;568.8076695853845;397.2529801276646;479.0
647.0;436.7448540246975;568.7413279196442;397.31655340380877;479.0
647.0;436.7192321986564;568.4453105422803;397.383903113774;479.0
647.0;436.9205746058774;568.0;397.3334231967434;478.89903053520766
647.0;437.00000000000006;567.9086390501767;397.6425751941298;478.9086390501768
647.0;436.8927869321984;567.8196051410849;397.5932434497811;478.93365833425975
647.0;436.81960514108505;567.7470198723355;397.62727472646947;478.8906210845604
647.0;436.7282441912618;567.2717558087382;397.9086390501769;478.83268886946735
647.0;436.63063963842933;566.8906210845605;397.8014259823752;478.84229738443656
647.0;436.791817467406;566.8326888694673;397.7123920732833;478.8906210845604
647.0;436.9086390501769;566.9086390501768;397.84114921175467;478.9336583342598
647.0;436.791817467406;566.5546894577199;397.7192321986564;478.93365833425975
647.0;436.7748075460145;566.0663416657403;397.70398262263603;478.8111956904378
647.0;436.6761949489571;565.8326888694673;397.7878912743969;478.8264452664581
647.0;436.74701987233544;565.7329184689969;397.7198347406145;479.0
646.9336583342597;436.9205746058774;565.6665768032566;397.64605040754304;479.0
646.8906210845604;437.00000000000006;565.2779994117475;397.78557386439667;478.9205746058774
646.8673166685195;437.00000000000006;564.9086390501768;397.64881879713914;478.73508431663487
646.8906210845604;436.9205746058774;564.8990305352075;397.3623590431042;478.7233099540277
646.4883477919795;436.8014259823752;564.8990305352075;397.3987471875276;478.6534930748743
646.0663416657402;436.89903053520766;564.7350843166349;397.3623590431043;478.4537199929274
646.0;436.8927869321984;564.4730982159592;397.3492753147219;478.2551459753026
646.0;436.7628719903139;564.0794253941227;397.42870070884453;478.06634166574025
645.9086390501768;436.45155414528955;564.0000000000001;397.3623590431042;478.0
646.0447975950706;436.07942539412267;563.9336583342598;397.1457670598629;478.0
646.7282441912619;436.145767059863;563.8906210845604;396.9591285979386;478.07942539412267
648.1048956578014;436.4633285078966;563.9336583342598;397.3680509957955;478.55252361008183
651.8536758755081;436.81960514108505;564.3034696754264;398.22404428130375;479.68243855196636
658.9495200829695;437.1457670598629;565.7004565175828;399.76679818332303;482.0385539920612
668.3130781903957;437.66190252552155;568.6574192678834;402.7667981833231;486.06634166574037
679.0663416657403;438.3380974744786;572.8990305352077;406.9591285979386;491.4838645343415
691.0504895477618;438.9205746058774;578.9955167423619;411.9205746058774;498.09136094982324
703.408922397857;439.4537199929274;587.3380974744784;416.8927869321983;506.05793221509305
715.0000000000001;440.1457670598629;597.4106827432281;422.15770261556344;514.7254758016658
725.9999999999999;440.7628719903138;609.0385539920613;427.76287199031384;523.9869162716176
736.443550196909;441.44531054228014;621.9591285979386;433.23712800968616;533.7470198723355
